	0	0
996	0.0000583642	0.000000114587
1003	0.0000575036	0.000000113493
1010	0.0000566446	0.000000112387
1017	0.0000557888	0.000000111273
1024	0.0000549351	0.000000110148
1031	0.0000540828	0.000000109016
1038	0.0000532321	0.000000107875
1045	0.0000523837	0.000000106727
1052	0.0000515385	0.000000105573
1059	0.0000506969	0.000000104412
1066	0.0000498597	0.000000103247
1073	0.0000490273	0.000000102076
1080	0.0000482003	0.000000100902
1087	0.000047378	0.0000000997244
1094	0.0000465607	0.000000098544
1101	0.0000457492	0.0000000973618
1108	0.000044944	0.0000000961784
1115	0.0000441457	0.0000000949942
1122	0.0000433518	0.0000000938098
1129	0.0000425616	0.0000000926267
1136	0.0000417747	0.0000000914448
1143	0.0000409917	0.000000090265
1150	0.000040213	0.0000000890881
1157	0.0000394391	0.0000000879144
1164	0.0000386706	0.0000000867448
1171	0.000037908	0.0000000855802
1178	0.0000371518	0.0000000844209
1185	0.0000364024	0.0000000832677
1192	0.0000356605	0.0000000821214
1199	0.0000349265	0.0000000809824
1206	0.0000342009	0.0000000798511
1213	0.0000334844	0.0000000787285
1220	0.0000327773	0.000000077615
1227	0.0000320804	0.0000000765114
1234	0.0000313941	0.0000000754181
1241	0.0000307188	0.0000000743353
1248	0.0000300554	0.0000000732642
1255	0.0000294042	0.0000000722049
1262	0.0000287658	0.0000000711579
1269	0.0000281374	0.0000000701237
1276	0.0000275178	0.0000000691027
1283	0.0000269074	0.0000000680954
1290	0.0000263066	0.000000067102
1297	0.000025716	0.0000000661229
1304	0.0000251357	0.000000065158
1311	0.0000245666	0.0000000642082
1318	0.0000240089	0.0000000632736
1325	0.0000234632	0.000000062354
1332	0.0000229299	0.0000000614498
1339	0.0000224096	0.000000060561
1346	0.0000219025	0.0000000596876
1353	0.0000214092	0.0000000588296
1360	0.0000209251	0.000000057987
1367	0.0000204479	0.0000000571597
1374	0.0000199779	0.0000000563475
1381	0.0000195154	0.0000000555501
1388	0.0000190608	0.0000000547675
1395	0.0000186143	0.0000000539992
1402	0.000018175	0.000000053245
1409	0.0000177424	0.0000000525045
1416	0.0000173168	0.0000000517774
1423	0.0000168985	0.000000051063
1430	0.0000164878	0.000000050361
1437	0.0000160851	0.000000049671
1444	0.0000156905	0.0000000489923
1451	0.0000153045	0.0000000483245
1458	0.0000149273	0.0000000476671
1465	0.0000145593	0.0000000470195
1472	0.0000142008	0.0000000463812
1479	0.0000138521	0.0000000457516
1486	0.0000135136	0.0000000451305
1493	0.0000131855	0.0000000445173
1500	0.0000128682	0.0000000439117
1507	0.0000125611	0.0000000433135
1514	0.0000122638	0.0000000427222
1521	0.0000119728	0.0000000421378
1528	0.0000116849	0.0000000415599
1535	0.0000114001	0.0000000409882
1542	0.0000111187	0.0000000404225
1549	0.0000108408	0.0000000398626
1556	0.0000105667	0.0000000393083
1563	0.0000102964	0.0000000387594
1570	0.0000100303	0.0000000382156
1577	0.00000976839	0.0000000376765
1584	0.00000951102	0.000000037142
1591	0.0000092583	0.0000000366116
1598	0.00000901049	0.0000000360851
1605	0.00000876776	0.0000000355621
1612	0.00000853033	0.0000000350421
1619	0.00000829843	0.000000034525
1626	0.00000807225	0.0000000340101
1633	0.00000785204	0.0000000334973
1640	0.000007638	0.0000000329861
1647	0.00000743038	0.000000032476
1654	0.00000722941	0.0000000319668
1661	0.0000070353	0.0000000314581
1668	0.00000684781	0.0000000309494
1675	0.00000666575	0.0000000304405
1682	0.00000648922	0.000000029931
1689	0.0000063184	0.0000000294206
1696	0.00000615345	0.000000028909
1703	0.00000599457	0.0000000283962
1710	0.00000584193	0.0000000278818
1717	0.00000569571	0.0000000273658
1724	0.0000055561	0.0000000268481
1731	0.00000542327	0.0000000263287
1738	0.00000529713	0.000000025808
1745	0.00000517334	0.0000000252858
1752	0.00000505037	0.0000000247618
1759	0.00000492833	0.000000024236
1766	0.00000480731	0.0000000237087
1773	0.00000468739	0.00000002318
1780	0.00000456868	0.0000000226501
1787	0.00000445128	0.0000000221191
1794	0.00000433531	0.0000000215874
1801	0.00000422087	0.0000000210551
1808	0.00000410807	0.0000000205224
1815	0.0000039966	0.0000000199896
1822	0.00000388582	0.0000000194568
1829	0.00000377579	0.0000000189244
1836	0.00000366654	0.0000000183924
1843	0.00000355817	0.0000000178614
1850	0.00000345072	0.0000000173313
1857	0.00000334419	0.0000000168026
1864	0.00000323807	0.0000000162754
1871	0.0000031323	0.0000000157502
1878	0.00000302696	0.0000000152271
1885	0.00000292208	0.0000000147065
1892	0.00000281773	0.0000000141887
1899	0.00000271397	0.0000000136739
1906	0.00000261088	0.0000000131626
1913	0.0000025085	0.0000000126549
1920	0.00000240693	0.0000000121514
1927	0.00000230621	0.0000000116523
1934	0.00000220642	0.000000011158
1941	0.00000210764	0.0000000106688
1948	0.00000200994	0.0000000101852
1955	0.00000191339	0.00000000970742
1962	0.00000181809	0.00000000923607
1969	0.0000017241	0.00000000877174
1976	0.00000163151	0.00000000831458
1983	0.0000015404	0.00000000786501
1990	0.00000145087	0.00000000742348
1997	0.00000136298	0.00000000699038
2004	0.00000127686	0.00000000656627
2011	0.00000119257	0.00000000615149
2018	0.00000111022	0.00000000574662
2025	0.00000102991	0.00000000535212
2032	0.000000951725	0.00000000496841
2039	0.000000875779	0.00000000459608
2046	0.00000080217	0.00000000423559
2053	0.000000731006	0.00000000388748
2060	0.000000662393	0.00000000355226
2067	0.000000596441	0.00000000323045
2074	0.000000533264	0.00000000292258
2081	0.000000472975	0.00000000262918
2088	0.000000415693	0.00000000235074
2095	0.000000361536	0.00000000208776
2102	0.000000310625	0.0000000018407
2109	0.000000263084	0.00000000160996
2116	0.00000021904	0.00000000139587
2123	0.00000017862	0.00000000119862
2130	0.000000141955	0.00000000101826
2137	0.000000109178	0.000000000854537
2144	0.0000000804232	0.000000000706863
2151	0.0000000558272	0.000000000574154
2158	0.0000000355278	0.000000000454689
2165	0.0000000196641	0.000000000346007
2172	0.00000000837518	0.000000000244874
2179	0.0000000017975	0.000000000147407
2185	0	0
